id,business_name,address,street,place,area,postal_address,city,country,call,category
6964,Gadhlula S,,21 Basil Road Sauerstown,,,,Bulawayo,Zimbabwe,09 201354,
6965,Gadhlula I,,,404 Luveve,,,Bulawayo,Zimbabwe,09 520406,
6966,Gadhlula B,,4282 Gwabalanda Drive Gwabalanda,,,,Bulawayo,Zimbabwe,09 524839,
6967,Gainsborough Estate,,Hino House-Chisipite Hinohead Ave,,,,Harare,Zimbabwe,480 802,
6968,Gainsborough Stationers P,,,,,,116 Harare St Hre,Zimbabwe,780 106,
6969,Gain Log Trading P/L,,,2/52 Queen Victoria,,,Harare,Zimbabwe,664 486,
6970,Gaisland Investments P/L,,86 Piers Rd Borrowdale,,,,Harare,Zimbabwe,882 966,
6971,Gaines M G P,,62 Coghlan Rd Kumalo,,,,Bulawayo,Zimbabwe,09 230069,
6972,Gaihai S A,,14 Kent Rd Hillside,,,,Bulawayo,Zimbabwe,09 240661,
6973,Gaibie S E,,249 Leopold Takawira Avenue,,,,Bulawayo,Zimbabwe,09 250585,
6974,Gaibie A A,,10 Winslow Rd,,,,Bulawayo,Zimbabwe,09 239345,
6975,Gaibi M Y,,5 Gardiner Rd Kumalo,,,,Bulawayo,Zimbabwe,09 257005,
6976,Gaibi M,,5 Gardiner Rd,,,,Bulawayo,Zimbabwe,09 259715,
6977,Gaka Evidence,,,Hre,,,Harare,Zimbabwe,728 469,
6978,Gakanje J,,55 Stratford Rd,,,,Bulawayo,Zimbabwe,09 469760,
6979,Galas Trading,,76 Enterprise Rd,,,,Harare,Zimbabwe,746 497,
6980,Galaxy Electric P/L,,,Hre,,,Harare,Zimbabwe,732 936,
6982,Galaxy Engineering Design,,,7 The Chase Ashbrittle Mt,,,Harare,Zimbabwe,332 249,
6983,Galaxy Engineering Inv,,,The Chase,,,Harare,Zimbabwe,333 660,
6984,Galed Investments P/L,,13 Routledge St Milton Park,,,,Harare,Zimbabwe,795 085,
6985,Galelio Zim,,,31 G /Flr S M,,,Harare,Zimbabwe,754 818,
6986,Galileo Zimbabwe P/L,,7Th Fl Brystone Hse 9 G Silundika Ave,,,,Harare,Zimbabwe,752 724,
6987,Gallaher Ltd,,Std 11738 Ramon Rd Graniteside,,,,Harare,Zimbabwe,756 831,
6988,Galleira Celbo P/L,,60 Mcclery Ave Eastlea,,,,Harare,Zimbabwe,746 349,
6989,Gallery Caprice P/L,,3 Cecil Road Greendale,,,,Harare,Zimbabwe,498 025,
6990,Galmesh Distributors P/L,,174 Glen Eagles Rd P O,,,,Harare,Zimbabwe,662 130,
6991,Galo Shoes P/L,,Bay3 St James Bldg Bervery East Borgward Rd Msa,,,,Harare,Zimbabwe,480 072,
6992,Galsworthy I,,4 Fletcher Rd,,,,Bulawayo,Zimbabwe,09 236910,
6993,Gallagher J,,49 Pauling Rd Suburbs,,,,Bulawayo,Zimbabwe,09 250198,
6994,Gallagher B P,,197 Matopos Rd,,,,Bulawayo,Zimbabwe,09 243814,
6995,Galimoto E,,9 Milne Road Sunnyside,,,,Bulawayo,Zimbabwe,09 211909,
6996,Galeta G,,,57663 New Lobengula,,,Bulawayo,Zimbabwe,09 526273,
6997,Galah I M,,,2109 Nketa 8,,,Bulawayo,Zimbabwe,09 480841,
6998,Gam Plastics P/L,,30 Bristol Rd Workington Rd,,,,Harare,Zimbabwe,781 051,
6999,Gamap P/L,,10 Brentwood Ave Mt Pleasant,,,,Harare,Zimbabwe,745 314,
7000,Gamas Financial Consultan,,1 Jason Moyo Ave 7Th Flr Kopje Plaza,,,,Harare,Zimbabwe,701 377,
7001,Gamba Motors P/L,,101 Richwell Ave Meyrick Park,,,,Harare,Zimbabwe,306 061,
7003,Gambe & Associates,,5Th Flr Cabs Bldg First St,,,,Harare,Zimbabwe,250 638,
7004,Gammaray Computers,,106 West Rd Avondale West,,,,Harare,Zimbabwe,335 643,
7005,Gamma Investment P/L,,,2 Isobel Gardens Isobel Lane Avn,,,Harare,Zimbabwe,708 940,
7006,Gambura G,,776 Nkulumane Drive Nkulumane,,,,Bulawayo,Zimbabwe,09 485273,
7007,Gambo T H,,,33170 Entumbane,,,Bulawayo,Zimbabwe,09 401182,
7008,Gamble S C,,14 Brock Road Paddonhurst,,,,Bulawayo,Zimbabwe,09 200319,
7009,Gamble L,,32 Pershore Avenue,,,,Bulawayo,Zimbabwe,09 460793,
7010,Gambiza J,,,5760 Nketa 9,,,Bulawayo,Zimbabwe,09 473384,
7011,Gambiza I,,8 St Aidan Rd,,,,Bulawayo,Zimbabwe,09 234699,
7012,Gambinya W,,1 Eamont Rd,,,,Bulawayo,Zimbabwe,09 242279,
7013,Gambie A E,,92 Churchill Rd,,,,Bulawayo,Zimbabwe,09 468598,
7014,Gambe I,,,6613 Gwabalanda,,,Bulawayo,Zimbabwe,09 520570,
7015,Gambakwe P,,204 Josiah Tongogara St Rothbart Mns 5Th Avenue,,,,Bulawayo,Zimbabwe,09 880059,
7016,Gama W,,,4215 Lobengula West,,,Bulawayo,Zimbabwe,09 521911,
7017,Gama S,,491 Ellie Rd Killarney Forfar Rd,,,,Bulawayo,Zimbabwe,09 290007,
7018,Gama R,,7951/22 Sizinda Rd Sizinda,,,,Bulawayo,Zimbabwe,09 485798,
7019,Gama P Maphosa,,,56 T Sq Mzilikazi,,,Bulawayo,Zimbabwe,09 201392,
7020,Gama N,,3487 Magwegwe Rd Magwegwe North,,,,Bulawayo,Zimbabwe,09 524394,
7021,Gama M,,3739 Old Falls Road Cowdray Park,,,,Bulawayo,Zimbabwe,09 560181,
7022,Gama K,,,70622 Lobengula West,,,Bulawayo,Zimbabwe,09 522864,
7024,Gama J,,,46 Square T Sq,,,Bulawayo,Zimbabwe,09 212080,
7025,Gama G D,,2647 Nkulumane Drive Nkulumane,,,,Bulawayo,Zimbabwe,09 482060,
7026,Gama E C,,3263 Magwegwe Rd Magwegwe North,,,,Bulawayo,Zimbabwe,09 520149,
7027,Gama E,,,59852/7 Iminyela Flats Iminyela,,,Bulawayo,Zimbabwe,09 404593,
7028,Gama D,,59584-3 Iminyela Rd Iminyela,,,,Bulawayo,Zimbabwe,09 405147,
7029,Gama C,,,1379 Nketa 8,,,Bulawayo,Zimbabwe,09 486222,
7030,Gama A,,A103 Njube Main Rd Njube,,,,Bulawayo,Zimbabwe,09 402775,
7031,G And D Trading P/L,,,,,,9 Robson Manyika Ave Harare,Zimbabwe,749 827,
7032,Ganat P/L,,55 Kelvin Rd North Graniteside,,,,Harare,Zimbabwe,772 075,
7033,Ganbro Enterprises,,,Clover Metal,,,Harare,Zimbabwe,661 334,
7034,Gandabhai Ragash Dalpat,,,3 Bisley Circle Belvedere,,,Harare,Zimbabwe,778 003,
7035,Gandabhai T/A Zamb,,Ezi Take-Away Shop 4/5 Ramons Plt Kelvin Rd,,,,Harare,Zimbabwe,753 644,
7036,Gandaidzo I T Dr,,The West End Clinic 13 Baines Avenue,,,,Harare,Zimbabwe,720 640,
7037,Ganza Chemicals & Gnl Sup,,117B Chinhoyi St,,,,Harare,Zimbabwe,772 558,
7038,Gandroots Investments P/L,,Seke Rd N R Z Goods Area,,,,Harare,Zimbabwe,756 657,
7039,Ganza M,,,71942 Lobengula West,,,Bulawayo,Zimbabwe,09 522837,
7040,Ganyawu E,,77 Colenbrander Avenue North End,,,,Bulawayo,Zimbabwe,09 202390,
7041,Ganyani S,,1 Freeman Avenue Kumalo,,,,Bulawayo,Zimbabwe,09 251694,
7042,Ganyani L,,28 Denham Avenue Paddonhurst,,,,Bulawayo,Zimbabwe,09 200859,
7043,Ganyanhewe G,,611 Luveve Rd New Luveve,,,,Bulawayo,Zimbabwe,09 524779,
7045,Ganyange A,,3357 Gwabalanda Drive Gwabalanda,,,,Bulawayo,Zimbabwe,09 526794,
7046,Ganyanewe S,,31 Dunfermline Road Famona,,,,Bulawayo,Zimbabwe,09 245333,
7047,Ganha L C,,,1260 Nketa 8,,,Bulawayo,Zimbabwe,09 482277,
7048,Gangeni P,,718 Magwegwe Rd,,,,Bulawayo,Zimbabwe,09 400458,
7049,Gangeni O,,20 18Th Avenue Famona,,,,Bulawayo,Zimbabwe,09 883332,
7050,Gangeni N,,21/654 Nkulumane Avenue Mpopoma,,,,Bulawayo,Zimbabwe,09 403161,
7051,Gangeni H,,,21918 Pumula South,,,Bulawayo,Zimbabwe,09 422256,
7052,Gangazha A,,1406 Emakhandeni Drive Emakhandeni,,,,Bulawayo,Zimbabwe,09 524898,
7053,Gangata C,,42045/12 5Th St Mabusela Flats Makokoba,,,,Bulawayo,Zimbabwe,09 884123,
7054,Gangata A,,56/1736 10th St Mpopoma,,,,Bulawayo,Zimbabwe,09 405453,
7055,Gandiya R V,,10 Woolwick Rd,,,,Bulawayo,Zimbabwe,09 69605,
7056,Gandhi M P,,5332 Gwabalanda Drive Gwabalanda,,,,Bulawayo,Zimbabwe,09 523167,
7057,Gande R S,,31 Ellington Avenue,,,,Bulawayo,Zimbabwe,09 258655,
7058,Gande J,,Sitshela St Thokazani Fl,,,,Bulawayo,Zimbabwe,09 208939,
7059,Gande G,,,4 Shetland Dr Queens Par East,,,Bulawayo,Zimbabwe,09 227392,
7060,Gandawa V,,,15942 Nkulumane Dr,,,Bulawayo,Zimbabwe,09 480664,
7061,Gandawa J,,,32855 Entumbane,,,Bulawayo,Zimbabwe,09 403375,
7062,Gandary M,,,21586 Pumula South,,,Bulawayo,Zimbabwe,09 422425,
7063,Gandanhamo D,,3 Lyn Close Four Winds,,,,Bulawayo,Zimbabwe,09 241471,
7064,Ganaza I,,14 Leicester Avenue Hillcrest,,,,Bulawayo,Zimbabwe,09 240642,
7066,Ganagana J,,3057 Old Falls Rd,,,,Bulawayo,Zimbabwe,09 561180,
7067,Gana E,,,30696 Entumbane,,,Bulawayo,Zimbabwe,09 403653,
7068,Gapare Engineering,,1 Green Trees Rd Lochinvar,,,,Harare,Zimbabwe,667 166,
7069,Gapare V R,,2 Brentford Rd Colne Valley,,,,Harare,Zimbabwe,850 997,
7070,Gapu Vimbai,,,3 Wimbledon Dr Eastlea,,,Harare,Zimbabwe,701 003,
7071,Gapare T,,376 Gorebridge Rd Killarney,,,,Bulawayo,Zimbabwe,09 290372,
7072,Gapare S,,30 Spencer Avenue West Somerton,,,,Bulawayo,Zimbabwe,09 463630,
7073,Gapare M,,14959 Impala Rd Selbourne Park,,,,Bulawayo,Zimbabwe,09 280895,
7074,Gapare J M,,9 David Carnegie Rd,,,,Bulawayo,Zimbabwe,09 204083,
7075,Gapara C M,,70/2144 19Th St Mpopoma,,,,Bulawayo,Zimbabwe,09 403276,
7076,Garabga Doreen,,19 Glencoe Rd,,,,Harare,Zimbabwe,490 726,
7077,Garande Jean,,4024 60th Street,,,,Harare,Zimbabwe,667 788,
7078,Garacho Ignatius Tongesai,,,,8 The Village Green Borrowdale,,Harare,Zimbabwe,883 779,
7079,Garandel Jacques T/A,,88 R Mugabe Road,,,,Harare,Zimbabwe,253 680,
7080,Garaquip P/L,,172 Willowvale Rd,,,,Harare,Zimbabwe,660 654,
7081,Garcia A T/A Garcia,,Shop No 3 26 Park Street,,,,Harare,Zimbabwe,753 374,
7082,Garden & Floral,,P/L 53 Dunkeld Rd Mt,,,,Harare,Zimbabwe,301 706,
7083,Gardenier Addian,,,,,,4 Stoneridge Rd Harare South P O,Zimbabwe,691 495,
7084,Gardens For Africa,,,1 Harrowrd,,,Harare,Zimbabwe,446 684,
7085,Gardensite Farm P/L Ta,,,2 Sandringham Dr Alexandra Park,,,Harare,Zimbabwe,250 730,
7087,Gardini & Sons,,,,,Pvt Ltd P O Box 416,Harare,Zimbabwe,620 687,
7088,Gardini & Sons P/L,,Cooleen Road Ardbennie,,,,Harare,Zimbabwe,668 030,
7089,Gardini & Sons P/Ltd,,Builders & Civil Eng 16A Harrow Road,,,,Harare,Zimbabwe,303 785,
7090,Gardini And Sons,,,,,Pvt Ltd P O Box 416,Harare,Zimbabwe,621 777,
7091,Gardini And Sons P/L,,749 Cooleen Rd Ardbennie,,,,Harare,Zimbabwe,660 523,
7092,Garen Distributors P/L,,,Suite A4-3A Blk A Caspicor Hse Charter,,,Harare,Zimbabwe,750 413,
7093,Garfield Industries,,18 Harrow Rd,,,,Harare,Zimbabwe,486 449,
7094,Garfield Investments,,40 J Tongogara Ave,,,,Harare,Zimbabwe,702 832,
7095,Garments Galore P/L,,,Hse Of Josh Shop 18 Kensington Centre P Edward,,,Harare,Zimbabwe,793 264,
7096,Garmony Investments P/L,,,Hre,,,Harare,Zimbabwe,703 581,
7097,Garner & Whaley,,Robert House 4 Central Avenue,,,,Harare,Zimbabwe,724 010,
7098,Garner & Whaley P/L,,Robert Hse 4 Central Ave,,,,Harare,Zimbabwe,720 410,
7099,Garratt Roy Llewellyn,,31 Colenbrander Rd Milton Park B/Dere,,,,Harare,Zimbabwe,741 767,
7100,Garsev Enterprises P/L,,,Hre,,,Harare,Zimbabwe,757 768,
7101,Gartmate Trading P/L,,57 Boundary Rd,,,,Harare,Zimbabwe,776 393,
7102,Garutsa Timothy,,,,,Centre Box,Harare,Zimbabwe,706 480,
7103,Garway Services P/L,,63 West Rd Avondale West,,,,Harare,Zimbabwe,334 810,
7104,Garythompson & Assoc P/L,,,12 Princess Margaret Marlborough,,,Harare,Zimbabwe,300 422,
7105,Gary C D,,,5 Stumptail Lane,,,Bulawayo,Zimbabwe,09 242997,
7106,Garwe B,,,2603 New Magwegwe,,,Bulawayo,Zimbabwe,09 400454,
7108,Garvey A C,,19 Duxbury Avenue,,,,Bulawayo,Zimbabwe,09 886728,
7109,Garufu G,,102 Leander Avenue Hillside,,,,Bulawayo,Zimbabwe,09 241120,
7110,Garnie S H,,,Albert Yeatman Dr Willsgrove,,,Bulawayo,Zimbabwe,09 280974,
7111,Garnie N,,,37 Banbury Dr,,,Bulawayo,Zimbabwe,09 476020,
7112,Garnie G E,,3 Chopin Rd Barham Green,,,,Bulawayo,Zimbabwe,09 479395,
7113,Garira J K,,64638/31 Hove Crescent Tshabalala,,,,Bulawayo,Zimbabwe,09 486586,
7114,Garikai J,,,7355 Nketa 9,,,Bulawayo,Zimbabwe,09 473715,
7115,Garden W,,18 Bredon Road Tegela Sells Terrace,,,,Bulawayo,Zimbabwe,09 200260,
7116,Garatidye S M,,8 Judd Rd,,,,Bulawayo,Zimbabwe,09 214052,
7117,Gara T N,,36 1St Avenue Lobengula St,,,,Bulawayo,Zimbabwe,09 888900,
7118,Gas & Gadget P/L,,,,,,10 Chinhoyi Street Harare,Zimbabwe,753 530,
7119,Gas Equipment Pl,,George Avenue Msasa,,,,Harare,Zimbabwe,486 768,
7120,Gas Suppliers,,1 Seke Rd,,,,Harare,Zimbabwe,759 807,
7121,Gasflow P/L,,99 Coventry Road,,,,Harare,Zimbabwe,667 781,
7122,Gasmark Inv T/A Five Star,,1 Tourre Rd,,,,Harare,Zimbabwe,660 415,
7123,Gasva P,,,,,,P1 Lusumbami Wankie Colliery No 5,Zimbabwe,081 20655,
7124,Gaston H M,,41 Tennyson Mlabangani Rd,,,,Bulawayo,Zimbabwe,09 242302,
7125,Gaspero A Di,,32 Burnside Rd,,,,Bulawayo,Zimbabwe,09 241670,
7126,Gaskon R,,16 Holdengarde Avenue,,,,Bulawayo,Zimbabwe,09 242856,
7127,Gashu T,,,7282 Pumula North,,,Bulawayo,Zimbabwe,09 422243,
7129,Gasela S J,,80/2452 10th St Mpopoma,,,,Bulawayo,Zimbabwe,09 401469,
7130,Gasela S,,6 Hill Rd Riverside,,,,Bulawayo,Zimbabwe,09 281131,
7131,Gasela N,,813 Mahatula Street Mahatshula North,,,,Bulawayo,Zimbabwe,09 290409,
7132,Gasela L,,11837 Nkulumane Drive Nkulumane,,,,Bulawayo,Zimbabwe,09 482483,
7133,Gasela G,,,31006 Entumbane,,,Bulawayo,Zimbabwe,09 401538,
7134,Gasela D,,,31320/5 Entumbane,,,Bulawayo,Zimbabwe,09 401168,
7135,Gasela B,,29B Btwn Herbert Chitepo/Fort Street 3Rd Ave,,,,Bulawayo,Zimbabwe,09 884531,
7136,Gat Investments P/L,,,Hre,,,Harare,Zimbabwe,788 151,
7137,Gat Investmenys P/L,,,3 Cecil Rhodes Dr Newlands,,,Harare,Zimbabwe,746 366,
7138,Gatawa Kudakwashe,,,7 Greyfiars Flats Avondale,,,Harare,Zimbabwe,306 150,
7139,Gatsi Hardware,,,Hre,,,Harare,Zimbabwe,210 504,
7140,Gatsi Paddington,,54 Ascot Rd Avondale,,,,Harare,Zimbabwe,304 490,
7141,Gatsola 0utfitters P/L,,,8237 Cold Comfort Kuwadzana,,,Harare,Zimbabwe,214 574,
7142,Gatsola Outfitters P/L,,,8237 Cold Comfort Kuwadzana,,,Harare,Zimbabwe,214 573,
7143,Gatwab Industries P/L,,,Std 179-5 Beverley E East Msasa P O,,,Harare,Zimbabwe,480 436,
7144,Gatsi R,,,6613 Nketa 9,,,Bulawayo,Zimbabwe,09 471333,
7145,Gatsi P,,,35 Diamond Dr Four Winds,,,Bulawayo,Zimbabwe,09 240810,
7146,Gatsi N,,50 Longhurst Rd North Lynne,,,,Bulawayo,Zimbabwe,09 201103,
7147,Gatsi E E,,17 Raeburn Rd Romney Park,,,,Bulawayo,Zimbabwe,09 210132,
7148,Gatsha G F,,43 Candelabra Rd Thorngrove,,,,Bulawayo,Zimbabwe,09 888443,
7150,Gato T R,,28 Constable Avenue Romney Park,,,,Bulawayo,Zimbabwe,09 211289,
7151,Gatnor E,,,10 Northampton Cres Hillcrest,,,Bulawayo,Zimbabwe,09 240989,
7152,Gates C M R,,24 Greendale Rd Fortunes Gate,,,,Bulawayo,Zimbabwe,09 281231,
7153,Gaudeloupe Investments,,,129 Nelson Mandela,,,Harare,Zimbabwe,793 118,
7154,Gauntlet Alarms,,6 Borgward Rd,,,,Harare,Zimbabwe,446 853,
7155,Gauntlet Security Service,,,,,P O Box Ay 162 Amby,Harare,Zimbabwe,485 591,
7156,Gaurang (Pvt) Ltd,,75 Charter Road,,,,Harare,Zimbabwe,706 052,
7157,Gaule D,,15559 Nkulumane Drive Nkulumane,,,,Bulawayo,Zimbabwe,09 485649,
7158,Gavhera Celestino,,2 Colesbury Ave,,,,Harare,Zimbabwe,304 028,
7159,Gavshod Tradind P/L,,667 Seke Rd Hatfield,,,,Harare,Zimbabwe,589 436,
7160,Gavshod Trading P/L,,Blk 21 Transtobac Hillside Rd,,,,Harare,Zimbabwe,446 354,
7161,Gavu T,,3 Leicester Avenue Hillcrest,,,,Bulawayo,Zimbabwe,09 240625,
7162,Gavu A,,,3254 Nketa 7,,,Bulawayo,Zimbabwe,09 461333,
7163,Gavin L D,,15 Kirkland Rd Morningside,,,,Bulawayo,Zimbabwe,09 245116,
7164,Gavi M,,47091/16 Tshina Kukhula Road Mpopoma,,,,Bulawayo,Zimbabwe,09 400200,
7165,Gavi B,,67048/6 Ifefe Road Sizinda,,,,Bulawayo,Zimbabwe,09 480482,
7166,Gavhure B,,69 Ullswater Drive Morningside,,,,Bulawayo,Zimbabwe,09 240147,
7167,Gavhanga D,,,5150 Madlangana Dr Magwegwe West,,,Bulawayo,Zimbabwe,09 420330,
7168,Gavaza I,,,395 New Luveve,,,Bulawayo,Zimbabwe,09 521722,
7169,Gavaza A,,,30095/18 Entumbane,,,Bulawayo,Zimbabwe,09 402386,
7171,Gava W,,,7892 Pumula North,,,Bulawayo,Zimbabwe,09 423391,
7172,Gava N T,,31 Plumer St,,,,Bulawayo,Zimbabwe,09 219216,
7173,Gava B,,,3867 Nketa 7,,,Bulawayo,Zimbabwe,09 471358,
7174,Gawler M,,301 Gwanda Rd,,,,Bulawayo,Zimbabwe,09 250219,
7175,Gawelo F,,,21102 Pumula South,,,Bulawayo,Zimbabwe,09 423029,
7176,Gawa R,,1 Relton Rd Queenspark West,,,,Bulawayo,Zimbabwe,09 226323,
7177,Gaya Shandiso Industries,,15 Rossal Rd Greendale,,,,Harare,Zimbabwe,480 162,
7178,Gaynice Products P/L,,11 Frinton Ave Mabelreign,,,,Harare,Zimbabwe,334 212,
7179,Gazaland Pharmacy P/L,,,8732 Gazaland S/C,,,Harare,Zimbabwe,612 503,
7180,Gazi J,,66 St Albans Dr Parklands,,,,Bulawayo,Zimbabwe,09 235828,
7181,Gazi Dr J,,66 St Albans Drive Parklands,,,,Bulawayo,Zimbabwe,09 230567,
7182,G B Computers P/L,,343 S Machel Ave,,,,Harare,Zimbabwe,443 437,
7183,Gb Central African,,,Bldg 7 Ground Flr Arundel Office Park Mt,,,Harare,Zimbabwe,369 590,
7184,G B O/Brien,,9 Weir Close,,,,Bulawayo,Zimbabwe,09 242259,
7185,G C Bushby (Cottage),,27 Rhodesville Rd Eastlea,,,,Harare,Zimbabwe,481 410,
7186,G C Bushby (House),,,Hre,,,Harare,Zimbabwe,481 388,
7187,G&C Wough Sales&Merchandi,,,Msasa,,,Harare,Zimbabwe,446 799,
7188,G C Z Technology Systems,,27 Fort St Strathdee Hse Cnr,,,,Harare,Zimbabwe,757 550,
7189,G Davidson &Sons Pvt Ltd,,,,,,61/3 Harare St,Zimbabwe,790 917,
7190,G D I Pvt Ltd,,310 Hillside Rd,,,,Harare,Zimbabwe,486 835,
7192,G D I P/L,,312 Woodlands Estate Hillside Road,,,,Harare,Zimbabwe,486 834,
7193,G D R Pneumatics,,15 Lobengula Road,,,,Harare,Zimbabwe,661 643,
7194,G & D Trading P/L,,Classique Botique 52H R Mugabe Rd,,,,Harare,Zimbabwe,770 157,
7195,Gea Zim P/L,,11 Downing Rd Greendale,,,,Harare,Zimbabwe,480 692,
7196,Gea Zimbabwe P/L,,,11 Martin Dr,,,Harare,Zimbabwe,446 067,
7197,Gearwork G W P/L,,,,146 Kwd 1 Home Ind Kuwadzana,,Harare,Zimbabwe,212 315,
7198,Geddes G J,,,62 Qalisa Dr Suburbs,,,Bulawayo,Zimbabwe,09 230565,
7199,Geeas Ind Catears,,Shop 3 Mandara Shop 28 Shaneragh Rd,,,,Harare,Zimbabwe,496 660,
7200,Geeward Hardware P/L,,,,,,103 Harare Street,Zimbabwe,780 627,
7201,Gee P J,,6A Closeare Rd,,,,Bulawayo,Zimbabwe,09 245173,
7202,Geko Farming P/L,,5A Barrington Rd Glen,,,,Harare,Zimbabwe,494 781,
7203,G Elliot Enterprises,,,7 Heathrow Cl Bluff Hill,,,Harare,Zimbabwe,331 438,
7204,Gelcon Creche /Nursery Sc,,,,Athlone,,Harare,Zimbabwe,492 759,
7205,Geld Sports Distributors,,,Hre,,,Harare,Zimbabwe,775 417,
7206,Geldston Engineering P/L,,8Th Fl Fidelity Life Raleigh Street,,,,Harare,Zimbabwe,754 085,
7207,Gelhorn Investments,,18 Park St 3Rd Flr Sabi Hse,,,,Harare,Zimbabwe,792 873,
7208,Gelnora Investments P/L,,16 Sturgess Road Cranborne,,,,Harare,Zimbabwe,742 098,
7209,Gello's Motorcycles,,,,,,16 Harare Street,Zimbabwe,710 201,
7210,Gela T T,,,91/7755 Mpopoma,,,Bulawayo,Zimbabwe,09 403428,
7211,Gemdesigns Jewellers,,,Shop 89 Sam Levy's Village,,,Harare,Zimbabwe,870 160,
7213,Gemmil Family Trust,,,29 Orange Grove Dr,,,Harare,Zimbabwe,495 832,
7214,Gemin Medical Suppliers,,A10-2Nd Flr Caspicor Zumbo St/Charter Rd,,,,Harare,Zimbabwe,703 504,
7215,Gems Stationers P/L,,Bay No3 Moura Hse 18 Shepperton Rd,,,,Harare,Zimbabwe,759 943,
7216,Gen Con Of 7Th Day,,Adv Trans Africa Div 7 Kianga 87-5Th St,,,,Harare,Zimbabwe,723 331,
7217,Gen Conf,,,,,7Th Day Advent P O Box H G100,Harare,Zimbabwe,721 352,
7218,Gen Conf Of 7Th Day,,Adventists Trans 4 Kianga 87 - 5Th St,,,,Harare,Zimbabwe,723 332,
7219,Gen Conference Of,,,,,7Th Day Adventists P O Box Hg100,Harare,Zimbabwe,700 291,
7220,Gen Confnce Of S D A,,,,,P O Box Hg 100,Harare,Zimbabwe,746 844,
7221,Gen Confer Of 7Th,,,Day Adventists Princess/Enterprise,,,Harare,Zimbabwe,776 381,
7222,Gen Wholesale Suppli,,,,,Es Pvt Ltd T/A Mt Pleasant Fash Ions Box Mp 26,Harare,Zimbabwe,304 713,
7223,General,,1St Flr Merchant Hse R Manyika Avenue,,,,Harare,Zimbabwe,732 232,
7224,General Accident Insuranc,,86 Union Ave,,,,Harare,Zimbabwe,251 874,
7225,General Agriculture &,,4Th Flr Sanders Hs 1St/J Moyo Ave,,,,Harare,Zimbabwe,734 141,
7226,General Agencies P/L,,4Th Flr R/Bge S/W Ea Second St,,,,Harare,Zimbabwe,757 197,
7227,General Chemical,,70 Plymouth Road Southerton P O,,,,Harare,Zimbabwe,662 620,
7228,General Conference,,,,,Of Seventh Day Adventists Box H G 100 H'l,Harare,Zimbabwe,495 349,
7229,General Confer Of,,,,,Seventh Adventists P O Box Hg 100,Harare,Zimbabwe,776 504,
7230,General Council Assemblie,,4 Arun Close,,,,Harare,Zimbabwe,851 783,
7231,General Holdings P/L,,,62 Orange Grove Dr,,,Harare,Zimbabwe,497 263,
7232,General Leasing P/L,,,,,P O Box A725,Harare,Zimbabwe,701 331,
7234,General Maintenance,,663 Kermode Rd Bluff Hill,,,,Harare,Zimbabwe,305 500,
7235,General Manager,,,,,Zimpost P O Box Cy 44,Harare,Zimbabwe,252 479,
7236,General Optical,,Co Ltd 2Nd Flr Labros Hse R Manyika Ave,,,,Harare,Zimbabwe,725 811,
7237,General Platers P/L,,97 Coventry Road Workington P O,,,,Harare,Zimbabwe,663 428,
7238,General Trade Agenci,,,,,Es Pvt Ltd P O Box 3894,Harare,Zimbabwe,663 526,
7239,General Wholesale,,Suppliers Pvt Ltd 46 Kaguvi Street,,,,Harare,Zimbabwe,750 753,
7240,Generations Investments,,67 Blakeway Drive,,,,Harare,Zimbabwe,740 179,
7241,General&Production Engine,,19 Paisley Rd Southerton,,,,Harare,Zimbabwe,710 028,
7242,Generic Security Service,,55 St Andrews Hatfie Hatfield,,,,Harare,Zimbabwe,581 288,
7243,Generous Investments P/L,,71 Kaguvi St 2Nd Fl Hre,,,,Harare,Zimbabwe,722 689,
7244,Genesen Zimbabwe P/L,,1 Armagh Ave Eastlea,,,,Harare,Zimbabwe,776 823,
7245,Genesis Office Syste,,54 Knightsbridge Rd Highlands,,,,Harare,Zimbabwe,776 532,
7246,Genham Investments P/L,,Zumbo/Charter Rd Suite A3 Blk A Caspi Hse,,,,Harare,Zimbabwe,250 230,
7247,Genesis The Beginning,,Cabs Centre Jason Moyo Ave,,,,Harare,Zimbabwe,724 582,
7248,Genicom Engineering P/L,,25 G Silundika Ave 1 Regal Star Hse 1St Flr,,,,Harare,Zimbabwe,703 705,
7249,Genius Garden,,21 Kingsmead Rd Borrowdale,,,,Harare,Zimbabwe,870 701,
7250,Genl Con Seventh,,Day Adventists Flat 12 Katanga Baines Ave,,,,Harare,Zimbabwe,790 414,
7251,Genpel P/L,,31 Frank Johnson Ave,,,,Harare,Zimbabwe,795 242,
7252,Gensol Pvt Ltd,,27 Bishop Gaul Ave,,,,Harare,Zimbabwe,773 503,
7253,Genspares P/L,,34 Kelvin Road Graniteside,,,,Harare,Zimbabwe,748 229,
7255,Gentile Security P/L,,14 Edward Rd Braeside,,,,Harare,Zimbabwe,742 031,
7256,Gentine Investments P/L,,,183 S Machel Av West Belvedere,,,Harare,Zimbabwe,740 676,
7257,Genuine Leaf Comm,,Cooksey Hse 2 S Mazorodze Rd,,,,Harare,Zimbabwe,703 316,
7258,Genuine Leaf Commercial &,,Export 34 Rhodesville Ave,,,,Harare,Zimbabwe,497 441,
